bag_id,segment_id,min_x,max_x,min_y,max_y
98,19,14,30,96,113,
98,20,148,166,98,111,
98,21,405,420,98,122,
98,22,654,693,98,152,
98,23,1107,1125,99,134,
98,24,322,355,101,117,
98,25,623,651,102,133,
98,26,895,916,117,146,
98,27,978,1036,118,154,
98,28,141,165,119,131,
98,29,526,539,124,155,
98,30,757,775,130,145,
98,31,189,210,134,150,
98,32,1188,1201,138,160,
98,33,719,731,139,160,
98,34,89,132,147,171,
98,35,597,624,147,159,
98,36,493,511,150,166,
98,37,7,40,153,179,
98,38,377,395,157,173,
98,39,303,331,161,176,
99,0,289,315,8,50,
99,1,848,878,9,41,
99,2,591,617,15,29,
99,3,425,445,27,63,
99,4,162,177,33,49,
99,5,687,711,34,46,
99,6,553,568,64,92,
99,7,1038,1056,68,94,
99,8,622,643,74,91,
99,9,847,871,77,93,
99,10,276,330,87,137,
99,11,482,545,87,153,
99,12,744,793,89,120,
99,13,1155,1181,89,114,
99,14,598,615,90,111,
99,15,938,960,92,110,
99,16,1018,1046,95,141,
99,17,548,562,98,116,
99,18,38,65,99,116,
99,19,700,746,102,145,
99,20,73,89,104,128,
99,21,803,820,108,141,
99,22,963,980,110,124,
99,23,925,942,115,140,
99,24,1149,1166,118,133,
99,25,1104,1128,122,138,
99,26,646,665,133,159,
99,27,63,86,134,162,
99,28,348,367,136,158,
99,29,184,223,143,164,
99,30,784,819,153,171,
99,31,89,106,155,178,
99,32,139,159,155,169,
99,33,119,133,156,173,
100,0,62,126,5,23,
100,1,5,61,6,36,
100,2,164,188,6,18,
100,3,531,594,6,27,
100,4,600,633,6,21,
100,5,738,780,6,18,
100,6,818,885,6,30,
100,7,918,980,6,38,
100,8,985,1058,6,30,
100,9,307,333,7,23,
100,10,414,443,7,28,
100,11,648,671,7,23,
100,12,756,818,8,57,
100,13,1181,1206,18,55,
100,14,735,747,19,38,
100,15,303,342,26,49,
100,16,572,595,32,46,
100,17,105,124,35,49,
100,18,155,179,39,62,
100,19,73,107,41,66,
100,20,653,668,47,63,
100,21,1127,1174,51,89,
100,22,829,860,62,88,
100,23,347,399,76,123,
100,24,678,697,77,93,
100,25,1200,1231,78,106,
100,26,1097,1112,79,95,
100,27,428,449,84,105,
100,28,977,1010,89,104,
100,29,725,751,96,120,
100,30,599,610,101,124,
100,31,643,668,104,121,
100,32,381,406,108,130,
100,33,497,514,108,127,
100,34,39,76,109,151,
100,35,986,1006,114,137,
100,36,1202,1234,114,134,
100,37,1050,1065,118,134,
100,38,453,482,121,138,
100,39,266,340,123,152,
100,40,1148,1182,128,159,
100,41,930,946,133,154,
100,42,953,991,137,171,
100,43,169,190,142,176,
100,44,428,443,144,159,
100,45,17,36,146,160,
100,46,130,153,146,164,
100,47,1063,1078,147,166,
100,48,728,747,155,172,
100,49,496,517,157,176,
100,50,766,781,160,176,
100,51,815,839,167,179,
101,0,310,468,5,217,
101,1,562,577,7,43,
101,2,839,862,8,35,
101,3,926,943,8,57,
101,4,686,769,12,189,
101,5,1147,1160,12,30,
101,6,3,40,14,179,
101,7,61,73,17,37,
101,8,1015,1042,23,49,
101,9,495,581,25,192,
101,10,1218,1238,30,46,
101,11,904,924,32,91,
101,12,206,226,36,157,
101,13,610,674,37,182,
101,14,757,805,37,187,
101,15,1146,1244,41,195,
101,16,979,998,43,75,
101,17,40,92,44,189,
101,18,1012,1140,44,189,
101,19,105,120,47,64,
101,20,642,671,47,78,
101,21,449,476,50,77,
101,22,865,893,52,93,
101,23,1147,1164,55,115,
101,24,232,257,56,84,
101,25,144,170,61,82,
101,26,954,980,61,112,
101,27,173,194,69,98,
101,28,904,945,72,191,
101,29,292,306,78,107,
101,30,117,135,85,114,
101,31,818,832,87,105,
101,32,873,893,95,153,
101,33,590,603,96,117,
101,34,165,194,107,165,
101,35,669,681,108,128,
101,36,272,306,109,157,
101,37,463,476,121,141,
101,38,257,278,122,168,
101,39,955,995,126,143,
101,40,199,218,163,189,
101,41,536,543,208,248,
101,42,444,463,210,244,
102,0,430,474,6,21,
102,1,884,921,6,27,
102,2,1162,1198,6,22,
102,3,85,102,25,41,
102,4,903,916,43,69,
102,5,40,59,47,72,
102,6,64,83,59,82,
102,7,473,489,59,74,
102,8,1113,1142,61,75,
102,9,81,94,76,94,
102,10,391,417,79,105,
102,11,883,932,84,120,
102,12,95,135,90,134,
102,13,985,1030,95,131,
102,14,329,360,96,115,
102,15,651,670,103,130,
102,16,429,447,105,129,
102,17,195,219,109,125,
102,18,285,336,109,148,
102,19,743,762,110,123,
102,20,1099,1123,110,139,
102,21,492,536,112,138,
102,22,1125,1146,121,142,
102,23,598,616,124,139,
102,24,1065,1085,139,154,
102,25,211,232,141,162,
102,26,947,969,143,158,
102,27,732,767,145,170,
102,28,464,483,156,175,
102,29,884,907,156,169,
102,30,1132,1165,156,169,
103,0,504,524,5,17,
103,1,94,120,6,19,
103,2,181,223,6,25,
103,3,281,307,6,24,
103,4,765,795,6,26,
103,5,973,1004,6,15,
103,6,1040,1065,6,31,
103,7,125,151,7,21,
103,8,159,174,7,23,
103,9,384,419,7,22,
103,10,892,916,7,29,
103,11,1185,1203,7,20,
103,12,344,366,9,20,
103,13,614,645,17,32,
103,14,1095,1111,20,38,
103,15,303,322,24,36,
103,16,704,755,50,82,
103,17,1133,1148,51,74,
103,18,893,912,57,78,
103,19,291,321,59,74,
103,20,970,1005,62,100,
103,21,449,481,63,87,
103,22,17,31,66,86,
103,23,1089,1106,74,90,
103,24,762,866,76,145,
103,25,136,182,78,129,
103,26,1165,1184,82,99,
103,27,884,914,89,101,
103,28,227,260,91,109,
103,29,461,488,94,123,
103,30,578,603,94,109,
103,31,384,409,95,114,
103,32,51,71,97,114,
103,33,1105,1131,101,130,
103,34,915,937,107,118,
103,35,33,64,115,142,
103,36,239,267,121,136,
103,37,615,654,125,144,
103,38,786,809,126,157,
103,39,146,164,131,147,
103,40,1061,1085,131,156,
103,41,1090,1106,132,147,
103,42,535,554,137,162,
103,43,25,53,139,160,
103,44,619,637,149,163,
103,45,591,615,162,179,
103,46,334,353,163,175,
104,0,386,755,3,248,
104,1,0,387,4,248,
104,2,760,1242,4,247,
104,3,88,115,5,37,
104,4,1215,1240,8,45,
104,5,285,303,20,35,
104,6,1122,1140,205,248,
104,7,1083,1102,206,247,
104,8,157,167,208,249,
104,9,193,207,216,238,
104,10,1171,1189,231,248,
104,11,1193,1215,234,248,
105,0,4,28,5,37,
105,1,105,129,5,15,
105,2,32,72,6,20,
105,3,222,241,6,18,
105,4,366,387,6,19,
105,5,389,428,6,23,
105,6,459,545,6,37,
105,7,700,722,6,17,
105,8,845,883,6,34,
105,9,884,919,6,23,
105,10,1094,1118,6,23,
105,11,625,671,7,32,
105,12,722,759,7,25,
105,13,962,1000,7,24,
105,14,1047,1081,7,24,
105,15,1159,1211,7,25,
105,16,158,183,8,50,
105,17,772,795,8,30,
105,18,268,289,16,36,
105,19,552,568,19,50,
105,20,1114,1132,19,44,
105,21,335,356,30,62,
105,22,368,388,34,54,
105,23,768,799,35,75,
105,24,58,89,37,53,
105,25,469,494,39,62,
105,26,1043,1056,45,66,
105,27,503,519,46,62,
105,28,7,32,53,67,
105,29,580,599,55,85,
105,30,1193,1231,57,86,
105,31,942,982,58,86,
105,32,70,96,59,86,
105,33,1074,1108,60,99,
105,34,262,291,62,79,
105,35,223,260,64,92,
105,36,325,342,67,81,
105,37,735,750,79,95,
105,38,193,210,82,98,
105,39,366,384,84,97,
105,40,1063,1077,85,103,
105,41,1137,1156,87,100,
105,42,996,1019,88,108,
105,43,738,757,99,111,
105,44,512,529,100,114,
105,45,563,603,107,152,
105,46,619,634,111,128,
105,47,1176,1205,111,131,
105,48,198,221,115,128,
105,49,336,359,120,135,
105,50,1142,1168,121,134,
105,51,971,983,125,153,
105,52,690,712,135,153,
105,53,652,679,146,170,
105,54,907,926,157,173,
106,0,23,41,6,29,
106,1,271,312,6,28,
106,2,394,408,7,35,
106,3,1031,1102,7,33,
106,4,51,74,8,28,
106,5,143,159,8,23,
106,6,809,866,10,31,
106,7,1154,1188,11,30,
106,8,1189,1222,16,50,
106,9,524,567,17,65,
106,10,164,218,19,45,
106,11,782,800,24,58,
106,12,276,306,30,56,
106,13,403,425,46,59,
106,14,37,73,57,102,
106,15,202,231,58,93,
106,16,1039,1211,64,207,
106,17,169,199,65,94,
106,18,5,16,73,106,
106,19,360,384,73,100,
106,20,616,638,73,90,
106,21,991,1023,76,113,
106,22,823,855,79,115,
106,23,390,404,80,112,
106,24,112,131,85,97,
106,25,77,98,88,131,
106,26,444,464,88,109,
106,27,546,598,89,178,
106,28,931,962,92,123,
106,29,467,512,95,179,
106,30,160,211,100,161,
106,31,656,671,106,131,
106,32,115,133,110,124,
106,33,351,388,112,129,
106,34,322,347,113,164,
106,35,511,539,113,180,
106,36,957,976,120,140,
106,37,684,701,121,136,
106,38,129,160,127,169,
106,39,38,60,128,160,
106,40,218,243,130,147,
106,41,4,16,135,188,
106,42,1011,1043,144,170,
106,43,879,895,148,165,
106,44,746,763,151,169,
106,45,184,202,152,171,
106,46,960,976,156,172,
106,47,44,63,162,189,
106,48,70,87,166,188,
107,0,253,274,6,17,
107,1,1097,1125,7,20,
107,2,70,102,30,50,
107,3,147,163,48,68,
107,4,906,920,60,80,
107,5,1027,1049,60,113,
107,6,474,491,67,90,
107,7,270,294,70,82,
107,8,186,220,71,91,
107,9,360,390,73,86,
107,10,715,738,76,89,
107,11,42,61,82,106,
107,12,772,824,89,108,
107,13,698,743,94,109,
107,14,902,942,97,124,
107,15,1164,1192,98,132,
107,16,1084,1117,100,123,
107,17,150,165,116,135,
107,18,1013,1035,119,147,
107,19,1119,1132,120,138,
107,20,363,381,128,141,
107,21,940,964,132,142,
107,22,635,654,134,154,
107,23,115,139,138,165,
107,24,424,438,145,165,
107,25,206,221,153,170,
107,26,909,944,155,180,
107,27,1140,1168,155,173,
108,0,14,203,3,142,
108,1,767,891,3,219,
108,2,869,910,3,39,
108,3,206,405,4,76,
108,4,421,520,4,91,
108,5,582,765,4,187,
108,6,954,1092,4,217,
108,7,1098,1239,4,83,
108,8,524,568,5,62,
108,9,925,967,5,32,
108,10,139,152,34,56,
108,11,257,272,38,59,
108,12,1066,1128,40,84,
108,13,750,772,46,58,
108,14,1198,1238,48,118,
108,15,931,947,50,66,
108,16,591,618,55,70,
108,17,94,124,58,99,
108,18,756,807,61,131,
108,19,60,78,63,79,
108,20,880,909,65,90,
108,21,939,955,68,84,
108,22,357,373,76,95,
108,23,1049,1065,76,103,
108,24,641,655,78,100,
108,25,604,635,79,124,
108,26,7,24,82,123,
108,27,313,346,83,114,
108,28,1096,1116,83,107,
108,29,450,476,89,105,
108,30,927,943,93,110,
108,31,106,132,94,145,
108,32,898,910,96,116,
108,33,70,89,97,123,
108,34,715,753,97,195,
108,35,484,518,102,131,
108,36,1185,1202,102,129,
108,37,543,595,108,187,
108,38,1072,1125,109,179,
108,39,529,541,113,133,
108,40,31,91,118,188,
108,41,210,228,127,151,
108,42,887,911,128,173,
108,43,1155,1172,129,151,
108,44,160,182,132,187,
108,45,616,634,132,168,
108,46,653,673,133,153,
108,47,1206,1220,135,166,
108,48,961,974,138,159,
108,49,298,329,139,180,
108,50,124,149,146,180,
108,51,1170,1192,150,173,
108,52,200,237,155,196,
108,53,696,711,170,189,
108,54,1006,1019,220,247,
108,55,182,196,223,243,
109,0,1056,1238,3,188,
109,1,107,1052,4,248,
109,2,2,108,6,249,
109,3,278,353,6,66,
109,4,1133,1156,7,26,
109,5,219,236,10,24,
109,6,122,144,16,38,
109,7,1029,1051,35,51,
109,8,331,346,72,87,
109,9,350,366,84,99,
109,10,652,662,111,134,
109,11,495,529,212,248,
109,12,923,943,215,247,
109,13,1193,1202,215,247,
109,14,1206,1220,217,247,
109,15,453,466,222,247,
110,0,9,1037,2,214,
110,1,1081,1182,4,193,
110,2,999,1035,5,34,
110,3,1196,1220,30,83,
110,4,979,1038,76,132,
110,5,1192,1206,85,104,
110,6,1191,1207,109,136,
110,7,1020,1035,119,134,
110,8,1132,1154,121,140,
110,9,335,361,232,248,
110,10,846,866,235,247,
111,0,229,395,3,248,
111,1,619,654,5,19,
111,2,148,177,6,20,
111,3,881,908,6,23,
111,4,374,397,7,33,
111,5,421,445,7,30,
111,6,100,147,8,36,
111,7,707,735,8,33,
111,8,963,981,8,28,
111,9,491,506,9,42,
111,10,744,762,12,29,
111,11,896,1062,36,249,
111,12,649,858,38,248,
111,13,570,598,41,56,
111,14,1119,1240,43,249,
111,15,217,237,52,77,
111,16,501,520,56,76,
111,17,549,571,57,70,
111,18,560,598,64,106,
111,19,15,29,75,99,
111,20,91,106,83,98,
111,21,34,52,135,149,
111,22,413,429,142,164,
111,23,997,1015,159,174,
112,0,1077,1092,9,24,
112,1,195,215,14,29,
112,2,1010,1082,61,139,
112,3,42,853,62,249,
112,4,6,20,64,85,
112,5,1148,1237,66,132,
112,6,915,981,68,129,
112,7,846,906,71,103,
112,8,731,759,83,105,
112,9,0,33,93,124,
112,10,1131,1148,124,149,
112,11,864,924,127,172,
112,12,816,940,174,249,
112,13,1028,1096,193,242,
112,14,45,60,198,221,
112,15,88,111,211,248,
112,16,351,383,218,248,
113,0,150,174,5,16,
113,1,1011,1038,5,31,
113,2,335,357,6,31,
113,3,470,497,6,15,
113,4,1048,1066,6,24,
113,5,1093,1115,6,19,
113,6,1151,1190,6,28,
113,7,898,915,27,44,
113,8,595,612,59,74,
113,9,223,239,63,86,
113,10,691,724,64,80,
113,11,896,910,96,114,
113,12,548,566,101,131,
113,13,107,126,103,118,
113,14,256,272,108,124,
113,15,1089,1113,113,146,
113,16,897,928,119,143,
113,17,152,169,120,135,
113,18,953,969,120,150,
113,19,1158,1175,121,146,
113,20,1024,1048,130,148,
113,21,1215,1232,130,145,
113,22,345,378,131,170,
113,23,664,702,133,159,
113,24,521,544,139,153,
113,25,1201,1214,141,162,
114,0,531,597,5,30,
114,1,549,570,33,57,
114,2,78,113,44,73,
114,3,194,215,48,67,
114,4,383,410,50,83,
114,5,876,893,51,66,
114,6,142,159,55,83,
114,7,563,585,55,70,
114,8,427,457,58,102,
114,9,660,700,62,89,
114,10,37,68,64,86,
114,11,798,834,64,81,
114,12,260,275,70,90,
114,13,903,923,74,101,
114,14,770,792,75,120,
114,15,1049,1095,76,103,
114,16,843,881,93,144,
114,17,868,883,95,110,
114,18,646,659,96,115,
114,19,1198,1217,96,120,
114,20,665,685,97,119,
114,21,302,351,101,143,
114,22,212,247,103,151,
114,23,1046,1071,110,130,
114,24,539,574,112,149,
114,25,407,450,113,133,
114,26,705,731,115,129,
114,27,990,1035,118,138,
114,28,769,807,124,144,
114,29,918,941,124,146,
114,30,41,60,134,153,
114,31,190,209,134,149,
114,32,268,307,134,172,
114,33,655,690,134,167,
114,34,1083,1103,135,161,
114,35,93,111,137,150,
114,36,439,461,137,152,
114,37,6,21,138,156,
114,38,1126,1152,139,160,
114,39,897,914,144,161,
114,40,1159,1200,146,168,
114,41,1214,1227,148,167,
114,42,615,633,151,165,
114,43,1056,1075,162,177,
115,0,749,774,6,18,
115,1,1142,1173,6,18,
115,2,898,913,19,34,
115,3,403,418,22,38,
115,4,1131,1155,24,34,
115,5,699,717,25,41,
115,6,317,334,31,48,
115,7,838,855,53,73,
115,8,724,738,59,76,
115,9,355,372,62,81,
115,10,516,552,62,81,
115,11,1081,1116,68,108,
115,12,646,664,70,83,
115,13,766,782,72,87,
115,14,246,263,76,90,
115,15,294,329,77,103,
115,16,100,126,78,104,
115,17,1213,1239,81,124,
115,18,374,423,82,106,
115,19,675,706,82,95,
115,20,836,850,82,103,
115,21,219,234,83,99,
115,22,566,592,84,103,
115,23,130,156,85,104,
115,24,10,31,94,116,
115,25,1171,1192,94,121,
115,26,1079,1094,105,120,
115,27,82,98,111,142,
115,28,399,435,112,159,
115,29,595,610,113,130,
115,30,237,264,115,143,
115,31,763,800,115,136,
115,32,483,497,126,143,
115,33,1170,1182,131,150,
115,34,259,280,132,177,
115,35,8,62,133,161,
115,36,977,1013,142,169,
115,37,1031,1048,145,161,
115,38,860,874,146,174,
115,39,1086,1110,149,160,
115,40,673,701,150,177,
115,41,1170,1191,152,175,
116,0,455,490,5,18,
116,1,542,573,6,15,
116,2,1201,1219,6,26,
116,3,74,99,7,36,
116,4,185,205,7,20,
116,5,268,289,7,19,
116,6,1054,1076,7,23,
116,7,774,789,8,27,
116,8,699,718,19,31,
116,9,744,766,43,66,
116,10,80,120,50,74,
116,11,958,981,54,80,
116,12,301,325,64,87,
116,13,902,924,65,94,
116,14,9,56,70,112,
116,15,1120,1140,72,88,
116,16,595,614,83,97,
116,17,1098,1120,83,97,
116,18,497,515,101,116,
116,19,798,834,103,139,
116,20,689,705,109,134,
116,21,520,547,113,142,
116,22,156,186,123,145,
116,23,846,865,125,137,
116,24,323,346,127,142,
116,25,378,404,127,140,
116,26,719,736,138,165,
116,27,348,365,141,165,
116,28,847,863,141,158,
116,29,1034,1051,151,178,
116,30,1194,1226,155,172,
116,31,989,1019,158,176,
117,0,44,111,6,31,
117,1,173,189,6,23,
117,2,413,433,6,23,
117,3,441,474,6,27,
117,4,483,510,6,23,
117,5,797,826,6,22,
117,6,902,995,6,59,
117,7,1098,1130,6,24,
117,8,136,168,7,20,
117,9,584,631,7,26,
117,10,661,679,7,22,
117,11,695,726,7,34,
117,12,1025,1061,8,26,
117,13,1134,1148,10,33,
117,14,291,307,13,44,
117,15,318,377,16,52,
117,16,119,161,17,48,
117,17,1214,1237,18,44,
117,18,235,275,19,47,
117,19,26,42,27,51,
117,20,1156,1190,27,44,
117,21,991,1014,28,45,
117,22,1094,1118,28,74,
117,23,553,576,31,50,
117,24,1023,1048,34,48,
117,25,214,232,36,71,
117,26,422,442,43,62,
117,27,797,819,46,66,
117,28,524,537,49,69,
117,29,997,1010,53,77,
117,30,486,503,58,73,
117,31,178,205,60,85,
117,32,153,170,72,91,
117,33,1108,1148,73,97,
117,34,763,782,76,93,
117,35,582,606,77,96,
117,36,524,538,79,106,
117,37,1079,1118,94,120,
117,38,12,31,99,113,
117,39,611,631,106,122,
117,40,404,423,114,131,
117,41,51,67,115,131,
117,42,822,838,116,131,
117,43,325,348,117,141,
117,44,603,621,120,146,
117,45,214,231,123,137,
117,46,695,738,125,139,
117,47,638,659,129,154,
117,48,365,378,134,153,
117,49,659,687,137,162,
117,50,485,499,139,160,
117,51,222,235,142,160,
117,52,1105,1132,142,164,
117,53,316,337,154,174,
118,0,725,808,4,23,
118,1,867,904,4,18,
118,2,903,1007,4,44,
118,3,99,205,5,47,
118,4,404,431,5,14,
118,5,230,261,6,22,
118,6,586,652,6,32,
118,7,319,352,7,23,
118,8,368,383,8,35,
118,9,1143,1157,9,33,
118,10,867,888,21,53,
118,11,533,551,22,37,
118,12,1221,1237,38,55,
118,13,819,838,48,74,
118,14,408,454,54,105,
118,15,514,563,58,101,
118,16,381,405,62,94,
118,17,293,339,63,106,
118,18,1182,1209,64,101,
118,19,926,976,81,112,
118,20,510,534,83,105,
118,21,1041,1066,86,104,
118,22,49,63,87,104,
118,23,176,201,100,144,
118,24,259,282,107,122,
118,25,1221,1232,108,129,
118,26,579,605,113,131,
118,27,130,147,120,139,
118,28,1121,1146,122,142,
118,29,729,752,124,140,
118,30,672,708,125,153,
118,31,992,1011,138,151,
118,32,167,195,147,166,
118,33,779,797,147,165,
118,34,1037,1055,148,169,
118,35,820,837,149,176,
118,36,95,114,151,174,
118,37,1079,1095,167,183,
119,0,995,1013,5,19,
119,1,89,111,6,24,
119,2,232,261,6,14,
119,3,335,359,48,86,
119,4,1113,1212,48,107,
119,5,980,996,52,76,
119,6,479,496,62,76,
119,7,800,834,63,85,
119,8,218,246,84,104,
119,9,795,816,89,118,
119,10,248,498,96,206,
119,11,350,374,96,115,
119,12,1225,1239,98,124,
119,13,626,675,101,166,
119,14,968,988,104,116,
119,15,189,205,107,123,
119,16,1169,1203,112,127,
119,17,527,604,123,176,
119,18,1151,1169,123,148,
119,19,46,66,127,139,
119,20,208,228,133,155,
119,21,257,277,133,151,
119,22,1197,1227,133,151,
119,23,512,529,155,171,
119,24,597,620,179,195,
120,0,165,188,44,60,
120,1,720,758,46,78,
120,2,582,602,48,77,
120,3,1188,1201,48,67,
120,4,402,418,53,88,
120,5,494,806,53,216,
120,6,865,898,57,93,
120,7,54,73,61,76,
120,8,779,798,63,77,
120,9,607,626,64,78,
120,10,7,29,65,77,
120,11,1208,1236,68,83,
120,12,1126,1243,85,153,
120,13,855,1006,100,180,
120,14,7,27,106,124,
120,15,789,953,106,241,
120,16,38,58,112,124,
120,17,243,257,116,133,
120,18,298,318,127,157,
120,19,463,512,131,192,
120,20,31,59,136,178,
120,21,407,449,140,187,
120,22,524,594,147,238,
120,23,311,336,148,177,
120,24,1007,1024,151,184,
120,25,225,263,156,201,
120,26,1146,1194,157,242,
120,27,1067,1090,193,210,
120,28,712,729,198,212,
120,29,217,237,203,246,
120,30,925,941,229,246,
121,0,456,473,12,26,
121,1,1092,1112,16,31,
121,2,389,413,55,67,
121,3,82,111,59,79,
121,4,914,939,65,74,
121,5,961,980,65,99,
121,6,287,340,72,91,
121,7,923,947,97,116,
121,8,329,367,100,118,
121,9,675,694,104,118,
121,10,1150,1172,109,121,
121,11,140,158,113,134,
121,12,411,554,115,174,
121,13,1198,1239,116,178,
121,14,244,290,118,154,
121,15,289,308,119,135,
121,16,429,445,122,142,
121,17,1156,1194,125,170,
121,18,767,787,126,142,
121,19,381,398,127,153,
121,20,645,763,127,162,
121,21,977,1003,127,139,
121,22,8,20,130,156,
121,23,344,376,131,142,
121,24,1115,1148,131,148,
121,25,603,636,136,157,
121,26,315,333,163,179,
121,27,712,744,180,191,
122,0,730,767,6,31,
122,1,1109,1123,18,41,
122,2,209,230,21,39,
122,3,1064,1092,26,38,
122,4,616,639,46,65,
122,5,682,699,54,70,
122,6,939,961,59,79,
122,7,567,587,60,81,
122,8,852,878,66,80,
122,9,97,112,68,91,
122,10,374,429,71,145,
122,11,479,552,75,161,
122,12,726,780,75,157,
122,13,460,482,83,103,
122,14,953,979,83,108,
122,15,1007,1065,84,162,
122,16,215,283,88,174,
122,17,0,37,89,161,
122,18,892,922,90,128,
122,19,146,193,98,152,
122,20,667,719,99,171,
122,21,1108,1152,99,147,
122,22,804,824,119,144,
122,23,74,98,136,149,
122,24,1049,1062,155,174,
122,25,773,790,157,174,
123,0,848,866,6,27,
123,1,444,457,7,26,
123,2,490,517,7,49,
123,3,680,709,7,23,
123,4,1194,1210,11,31,
123,5,321,349,19,38,
123,6,394,406,25,44,
123,7,974,1000,51,70,
123,8,761,775,59,79,
123,9,1207,1229,64,85,
123,10,228,245,65,84,
123,11,956,973,66,85,
123,12,490,522,68,93,
123,13,1129,1144,86,103,
123,14,917,948,89,108,
123,15,1221,1235,92,118,
123,16,548,564,95,118,
123,17,12,33,102,122,
123,18,406,420,103,123,
123,19,647,667,103,124,
123,20,114,138,104,116,
123,21,408,432,132,160,
123,22,1026,1046,132,152,
123,23,729,744,133,152,
123,24,145,166,140,165,
123,25,1223,1239,146,162,
123,26,82,105,154,170,
123,27,1159,1188,161,173,
124,0,968,998,5,14,
124,1,344,371,6,18,
124,2,868,915,6,22,
124,3,428,447,8,23,
124,4,643,663,8,23,
124,5,585,615,54,77,
124,6,543,578,56,126,
124,7,1172,1191,59,71,
124,8,731,748,62,81,
124,9,330,361,68,82,
124,10,1072,1091,68,82,
124,11,909,984,72,100,
124,12,1030,1054,76,92,
124,13,1006,1021,83,109,
124,14,295,540,90,124,
124,15,132,173,110,124,
124,16,719,735,111,134,
124,17,1172,1223,113,129,
124,18,742,809,121,153,
124,19,1082,1245,122,203,
124,20,698,713,128,145,
124,21,16,27,134,157,
124,22,1055,1076,144,159,
124,23,699,731,154,177,
124,24,387,402,160,177,
124,25,468,510,160,178,
124,26,789,804,161,176,
124,27,1077,1093,162,182,
124,28,37,59,166,177,
124,29,1180,1199,207,222,
125,0,27,55,6,22,
125,1,412,438,6,20,
125,2,937,962,6,42,
125,3,1086,1137,6,38,
125,4,1192,1225,6,20,
125,5,5,25,7,35,
125,6,546,609,7,23,
125,7,967,992,7,31,
125,8,176,199,8,26,
125,9,1022,1038,8,30,
125,10,1049,1073,8,32,
125,11,769,796,9,21,
125,12,153,171,11,34,
125,13,813,836,14,29,
125,14,414,445,28,75,
125,15,761,795,33,58,
125,16,396,413,36,52,
125,17,6,21,41,69,
125,18,275,289,48,81,
125,19,379,398,51,79,
125,20,1038,1054,53,77,
125,21,598,647,57,80,
125,22,492,513,58,85,
125,23,205,257,60,111,
125,24,58,93,61,86,
125,25,840,866,61,80,
125,26,1169,1223,62,116,
125,27,556,576,65,80,
125,28,103,128,67,91,
125,29,916,934,67,83,
125,30,892,906,68,85,
125,31,1141,1157,70,86,
125,32,1002,1035,71,88,
125,33,393,424,80,101,
125,34,764,794,81,96,
125,35,337,351,86,107,
125,36,1216,1239,88,118,
125,37,720,755,95,114,
125,38,788,809,105,130,
125,39,1082,1099,105,126,
125,40,119,151,106,134,
125,41,43,80,110,140,
125,42,462,494,114,150,
125,43,506,556,114,138,
125,44,541,585,117,176,
125,45,1014,1028,118,138,
125,46,274,292,119,139,
125,47,927,950,128,159,
125,48,667,699,136,170,
125,49,412,432,141,163,
125,50,1219,1237,141,154,
125,51,1030,1073,145,168,
125,52,15,34,149,163,
125,53,819,840,151,173,
126,0,61,86,6,15,
126,1,950,975,16,34,
126,2,272,302,25,41,
126,3,1033,1064,41,60,
126,4,1100,1203,43,98,
126,5,986,1014,49,65,
126,6,1072,1091,53,71,
126,7,143,189,54,90,
126,8,181,281,59,145,
126,9,1022,1034,63,83,
126,10,1175,1241,63,123,
126,11,673,695,79,90,
126,12,798,812,81,98,
126,13,1080,1099,91,105,
126,14,301,318,92,106,
126,15,566,652,100,134,
126,16,715,734,106,124,
126,17,856,897,115,155,
126,18,456,473,116,131,
126,19,1070,1099,117,131,
126,20,401,413,119,142,
126,21,1137,1224,120,155,
126,22,816,833,123,137,
126,23,936,960,123,151,
126,24,765,793,127,150,
126,25,814,852,135,159,
126,26,979,999,135,152,
